InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,NBMinColum,Strategy,LowerBound,GenerateCol,maxNbCallHeuristics,Memorization,NBNodes,NBCut,NBCleaning,NBCutInMemo,NBRemInMemo,NBComputeCost,NBCallsHeu,NBCallDP,NBCallSubProcessCG,NBCallSubProcessBaB,isOptimal,Objective
instance5_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,1.87263,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_45_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.008,300,nan,depth-first,LB_from_MIP,nan,nan,1,27241,34444,0,38392,0,92,0,0,0,6546,0,19
instance6_n_22_N_90_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.629417,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_67_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.003,300,1,depth-first,Columns_Generation,0,1,1,7527,9950,0,8128,0,136780,0,103172,0,2470,0,15
instance6_n_22_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,266.241,300,nan,depth-first,LB_from_MIP,nan,nan,1,70536,68188,0,103834,0,138,0,0,0,13359,1,6
instance6_n_22_N_90_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.619076,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_22_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.55619,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_67_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.005,300,nan,depth-first,LB_from_MIP,nan,nan,1,17889,31704,0,13226,0,48,0,0,0,10822,0,92
instance8_n_45_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.47908,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_22_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,2.51761,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,17
instance8_n_67_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.017,300,nan,depth-first,LB_from_MIP,nan,nan,1,13355,24132,0,8048,0,48,0,0,0,5403,0,148
instance4_n_67_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,6.46808,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_22_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.901902,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.013,300,1,depth-first,Columns_Generation,0,1,1,843,900,0,672,0,43308,0,30090,0,201,0,51
instance4_n_45_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.015,300,1,depth-first,Columns_Generation,0,1,1,9472,8661,0,11836,0,113630,0,121274,0,1945,0,22
instance8_n_22_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.88613,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.012,300,nan,depth-first,LB_from_MIP,nan,nan,1,24535,29102,0,18499,0,48,0,0,0,4879,0,31
instance3_n_67_N_90_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.021,300,nan,depth-first,LB_from_MIP,nan,nan,1,23252,39734,0,18303,0,48,0,0,0,9220,0,33
instance6_n_22_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,2.85552,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,2
instance8_n_45_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.50087,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_67_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,1,15989,29990,0,13713,0,48,0,0,0,7582,0,133
instance5_n_22_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.07001,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,19
instance6_n_45_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,11.3024,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_22_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.80424,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_67_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.01,300,nan,depth-first,LB_from_MIP,nan,nan,1,10316,21422,0,6593,0,48,0,0,0,5344,0,174
instance3_n_45_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.37773,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_67_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,1,3336,2516,0,2931,0,90710,0,66836,0,518,0,111
instance2_n_67_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.007,300,nan,depth-first,LB_from_MIP,nan,nan,1,14912,24143,0,8739,0,48,0,0,0,4440,0,129
instance9_n_45_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.008,300,1,depth-first,Columns_Generation,0,1,1,8947,8791,0,10521,0,113504,0,121428,0,1580,0,33
instance6_n_67_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.008,300,nan,depth-first,LB_from_MIP,nan,nan,1,6061,12175,0,6102,0,48,0,0,0,2431,0,15
instance8_n_67_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.017,300,nan,depth-first,LB_from_MIP,nan,nan,1,13987,20181,0,11983,0,48,0,0,0,2073,0,61
instance4_n_67_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.023,300,nan,depth-first,LB_from_MIP,nan,nan,1,12025,17885,0,3905,0,48,0,0,0,4391,0,243
instance5_n_67_N_90_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,1,3271,2892,0,1527,0,99860,0,71222,0,845,0,72
instance7_n_67_N_90_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.032,300,nan,depth-first,LB_from_MIP,nan,nan,1,24979,35614,0,25937,0,48,0,0,0,6999,0,35
instance7_n_45_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.06012,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_67_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,3.9917,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_45_N_90_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.34548,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_22_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.529994,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,1.73021,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_22_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,3.10616,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_22_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.807141,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_45_N_90_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,1.62934,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_22_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.96826,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,1
instance5_n_22_N_90_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.793703,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_45_N_90_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.015,300,nan,depth-first,LB_from_MIP,nan,nan,1,31384,33937,0,41469,0,92,0,0,0,5809,0,5
instance9_n_67_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.012,300,1,depth-first,Columns_Generation,0,1,1,2013,1773,0,1282,0,69642,0,48942,0,414,0,31
instance3_n_67_N_90_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,1,1054,804,0,655,0,60854,0,42544,0,232,0,154
instance4_n_67_N_90_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.052,300,nan,depth-first,LB_from_MIP,nan,nan,1,15074,35325,0,27568,0,48,0,0,0,8132,0,33
instance2_n_67_N_90_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.003,300,nan,depth-first,LB_from_MIP,nan,nan,1,17554,21727,0,14695,0,48,0,0,0,5209,0,23
instance5_n_67_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,1,6383,5255,0,4397,0,153420,0,109722,0,1017,0,11
instance8_n_67_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,4.28516,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_45_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,1.95501,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_67_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.019,300,1,depth-first,Columns_Generation,0,1,1,7403,6867,0,6079,0,131961,0,98686,0,1425,0,21
instance4_n_45_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,1.6809,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_22_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.06076,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,18
instance7_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,1,19056,16583,0,9595,0,316385,0,239944,0,2817,0,15
instance5_n_45_N_90_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.85403,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_67_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.005,300,1,depth-first,Columns_Generation,0,1,1,11624,10961,0,6071,0,200026,0,157620,0,2112,0,35
instance9_n_45_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.3855,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance1_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.03489,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance2_n_22_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.746163,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_45_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.96313,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_67_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.017,300,nan,depth-first,LB_from_MIP,nan,nan,1,13582,19031,0,8287,0,48,0,0,0,3760,0,115
instance8_n_45_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.009,300,nan,depth-first,LB_from_MIP,nan,nan,1,34895,33656,0,44955,0,92,0,0,0,7109,0,10
instance7_n_22_N_90_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.64615,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_67_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.006,300,nan,depth-first,LB_from_MIP,nan,nan,1,17815,28289,0,15665,0,48,0,0,0,5923,0,88
instance4_n_45_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.35735,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_22_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.15995,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_45_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,25.4685,300,1,depth-first,Columns_Generation,0,1,1,132,14,0,35,0,1096,0,826,0,20,1,0
instance3_n_22_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.587632,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_22_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.554143,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_22_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.504933,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_22_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.98425,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance5_n_22_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.720195,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_45_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.049,300,1,depth-first,Columns_Generation,0,1,1,4910,4004,0,5589,0,42133,0,45990,36788200,1213,0,8
instance7_n_22_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.753266,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_45_N_90_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,1,9267,8963,0,12985,0,54033,0,64718,37602121,2221,0,2
instance3_n_67_N_90_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.179,300,1,depth-first,Columns_Generation,0,1,1,9,0,0,0,0,2666,0,2316,29873111,2,0,143
instance0_n_22_N_90_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.971776,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance4_n_22_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.582597,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance8_n_45_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.231,300,nan,depth-first,LB_from_MIP,nan,nan,1,37676,42716,0,48424,0,92,0,0,0,11427,0,4
instance1_n_67_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.011,300,nan,depth-first,LB_from_MIP,nan,nan,1,19860,29654,0,13198,0,48,0,0,0,9737,0,93
instance3_n_67_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.001,300,1,depth-first,Columns_Generation,0,1,1,3208,2276,0,1986,0,128029,0,86184,0,459,0,12
instance9_n_22_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.544135,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_67_N_90_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.011,300,nan,depth-first,LB_from_MIP,nan,nan,1,16455,27926,0,20345,0,48,0,0,0,7504,0,27
instance2_n_22_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.63747,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance0_n_22_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.559483,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_45_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,2.82533,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_45_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,189.382,300,1,depth-first,Columns_Generation,0,1,1,771,837,0,549,0,23139,0,22534,3038446,176,1,20
instance7_n_67_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.004,300,1,depth-first,Columns_Generation,0,1,1,2276,1912,0,1602,0,72918,0,51826,0,614,0,118
instance6_n_67_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.002,300,1,depth-first,Columns_Generation,0,1,1,3902,4477,0,3348,0,85831,0,62786,0,1081,0,13
instance0_n_22_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,3.15688,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,6
instance4_n_67_N_90_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.021,300,nan,depth-first,LB_from_MIP,nan,nan,1,18114,26352,0,17215,0,48,0,0,0,6120,0,57
instance0_n_67_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.003,300,1,depth-first,Columns_Generation,0,1,1,533,314,0,84,0,23243,0,16702,0,94,0,195
instance8_n_45_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.014,300,nan,depth-first,LB_from_MIP,nan,nan,1,18555,29935,0,15845,0,92,0,0,0,8784,0,121
instance3_n_45_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,165.748,300,1,depth-first,Columns_Generation,0,1,1,1355,1418,0,1198,0,29090,0,29270,89418,262,1,30
instance3_n_67_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.255,300,nan,depth-first,LB_from_MIP,nan,nan,1,9596,20395,0,4722,0,48,0,0,0,6068,0,214
instance2_n_45_N_90_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.006,300,1,depth-first,Columns_Generation,0,1,1,15509,14133,0,22199,0,149869,0,156474,0,3986,0,3
instance1_n_22_N_90_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.43815,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance6_n_67_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.004,300,nan,depth-first,LB_from_MIP,nan,nan,1,21823,41385,0,29833,0,48,0,0,0,13728,0,49
instance2_n_67_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.015,300,1,depth-first,Columns_Generation,0,1,1,772,452,0,239,0,37605,0,26268,0,108,0,145
instance2_n_67_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.004,300,nan,depth-first,LB_from_MIP,nan,nan,1,17497,31162,0,10190,0,48,0,0,0,8352,0,148
instance7_n_45_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,300.215,300,nan,depth-first,LB_from_MIP,nan,nan,1,26179,37544,0,39774,0,92,0,0,0,6205,0,4
instance9_n_22_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,79.8687,300,nan,depth-first,LB_from_MIP,nan,nan,1,15774,16966,0,20470,0,138,0,0,0,3604,1,5
instance7_n_67_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,BaB,300.003,300,1,depth-first,Columns_Generation,0,1,1,14852,15565,0,10796,0,182213,0,150666,0,2935,0,30
instance0_n_22_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,1.15994,300,nan,depth-first,LB_from_MIP,nan,nan,1,0,0,0,0,0,0,0,0,0,0,1,0
instance9_n_22_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,0.698221,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance7_n_45_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,BaB,1.99852,300,1,depth-first,Columns_Generation,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
instance3_n_22_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,BaB,23.4226,300,1,depth-first,Columns_Generation,0,1,1,125,22,0,8,0,1546,0,1190,0,13,1,10
