InstanceName,N,n,m_Max,m_0,V_max,V_0,Method,Time,LimitTime,Objective,isOptimal,NBNodes,InstancePath
instance5_n_22_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.636413,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_22_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,216.234,300,0,1,10954,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance3_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.34844,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance1_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_22_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.657084,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_22_N_90_tf_0.2_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_45_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.39825,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_45_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_22_N_90_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.710007,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance9_n_22_N_90_tf_0.6_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_45_N_90_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.34468,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_45_N_90_tf_0.4_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_67_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.025,300,4,0,10834,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance4_n_67_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_45_N_90_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.015,300,77,0,11216,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance8_n_45_N_90_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_45_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.019,300,8,0,11502,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance4_n_45_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_45_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.021,300,32,0,12221,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_45_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_67_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.021,300,159,0,2351,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance1_n_67_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_67_N_90_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.024,300,95,0,3643,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance0_n_67_N_90_tf_0.6_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,205.296,300,0,1,10477,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_45_N_90_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.016,300,1,0,17409,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance4_n_45_N_90_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_45_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.014,300,26,0,21194,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance4_n_45_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_45_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,1.82989,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance3_n_45_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_22_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.998815,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance4_n_22_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_22_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.626604,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_22_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.017,300,8,0,9904,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_22_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.819846,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_22_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_22_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,2.5751,300,19,1,2514,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance0_n_22_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.019,300,200,0,2385,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_67_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.025,300,28,0,15086,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_67_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_45_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.64478,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance8_n_45_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_67_N_90_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.02,300,30,0,6467,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_67_N_90_tf_0.4_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_22_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.823086,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance1_n_22_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_67_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.028,300,140,0,3871,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance9_n_67_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_67_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,5.93432,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance0_n_67_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_67_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,4.73387,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_67_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_45_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,3.51257,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_45_N_90_tf_0.4_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_22_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,3.18191,300,2,1,627,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_22_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_22_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,1.7797,300,0,1,540,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_22_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_22_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,3.61095,300,6,1,510,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance0_n_22_N_90_tf_1.0_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,12.6005,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance9_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_45_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.57069,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_45_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_45_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.014,300,3,0,6705,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_45_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_67_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.029,300,204,0,2176,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance1_n_67_N_90_tf_1.0_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_45_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.017,300,4,0,11510,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance9_n_45_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.022,300,61,0,2057,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_22_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.641954,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_22_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_22_N_90_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.908055,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance3_n_22_N_90_tf_1.0_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.024,300,106,0,2364,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance0_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_67_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.026,300,50,0,10538,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_67_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.019,300,77,0,7849,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_67_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.018,300,103,0,1970,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance3_n_67_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_45_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.013,300,1,0,15119,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_45_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_67_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,4.37289,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_67_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance9_n_22_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,1.34985,300,0,1,800,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance9_n_22_N_90_tf_1.0_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.1237,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_45_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,72.7539,300,0,1,9495,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_45_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_45_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,3.37263,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance0_n_45_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,235.879,300,0,1,11758,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_67_N_90_tf_0.2_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_45_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.01,300,489,0,6679,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_45_N_90_tf_1.0_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance8_n_22_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,1.24635,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance8_n_22_N_90_tf_0.8_rdd_0.8_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_45_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.18565,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance1_n_45_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_22_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.634721,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_22_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance1_n_22_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.591574,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance1_n_22_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_22_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.591233,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance3_n_22_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_22_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.575506,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_22_N_90_tf_0.2_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_67_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.023,300,29,0,9847,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance3_n_67_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.023,300,153,0,2836,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_0.8_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.026,300,99,0,7075,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_0.6_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance0_n_67_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,6.75293,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance0_n_67_N_90_tf_0.2_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance7_n_22_N_90_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,1.0338,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance7_n_22_N_90_tf_0.8_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,300.022,300,131,0,3767,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_22_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.708637,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_22_N_90_tf_0.6_rdd_0.2_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance3_n_45_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.021,300,54,0,9491,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance3_n_45_N_90_tf_0.8_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_45_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.91596,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_45_N_90_tf_0.4_rdd_0.4_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance4_n_22_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,0.652057,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance4_n_22_N_90_tf_0.4_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance6_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,2.85963,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance6_n_45_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance5_n_67_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,67,1,1,2,1,MIP,5.862,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance5_n_67_N_90_tf_0.2_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_22_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,22,1,1,2,1,MIP,1.38523,300,0,1,0,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_22_N_90_tf_0.6_rdd_1.0_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
instance2_n_45_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0,90,45,1,1,2,1,MIP,300.014,300,18,0,12992,/home/qschau/Exact_Algorithms_Bilevel_Scheduling_Industry_Futur/instances/N90/instances/instance2_n_45_N_90_tf_0.8_rdd_0.6_mMax_1_m0_1_Vmax_2.0_V0_1.0.txt
